h,k,l,h_cor,k_cor,l_cor,h_err,k_err,l_err,volume,volume_err,fwhm volume,fwhm err,intensity_exp,intensity_exp_err,intensity_sim,combined_intensities
4.5,-1.5,0.0,4.42969696969697,-1.5703030303030303,-0.0686868686868686,1.795,1.4749999999999996,0.0049999999999998,143.76163452063662,9.613897066683922,125.61628723144533,0.5082644797132773,0.1554467514169595,0.0080706522256998,0.003607325,0
-0.5,-2.5,0.0,-0.5654545454545454,-2.5703030303030303,-0.0703030303030303,0.665,0.6799999999999997,0.0049999999999998,127.77714893227528,5.753480047158778,101.88385009765624,0.1162511587508092,0.1105573938889885,0.0075273955439726,0.24892685,0
0.5,-2.5,0.0,0.4345454545454545,-2.5703030303030303,-0.0703030303030303,1.355,1.285,0.0049999999999998,93.10587698533918,9.2855313345761,18.744590759277344,0.2491963941770391,0.1105573938889885,0.0075273955439726,0.25230843,0
-1.5,-2.5,0.0,-1.5638383838383838,-2.5703030303030303,-0.0703030303030303,0.3849999999999998,0.3649999999999997,0.0099999999999997,132.35022090666908,2.0346844531540924,243.2630920410156,0.0556429384064361,0.1094987021781401,0.0026190729391253,0.08740614,0
1.5,-2.5,0.0,1.432929292929293,-2.5703030303030303,-0.0703030303030303,1.165,1.205,0.0749999999999992,86.41764092846992,3.1979710531237515,88.14363098144531,0.0937115319352484,0.1094987021781401,0.0026190729391253,0.08482149,0
-2.5,-2.5,0.0,-2.563838383838384,-2.5686868686868687,-0.0686868686868686,0.665,0.6099999999999999,0.0049999999999998,312.79668905297945,4.5368083990545,550.5899658203125,0.0690224574199511,0.26980113692445,0.0091287961360251,0.2538376,0
2.5,-2.5,0.0,2.431313131313132,-2.5703030303030303,-0.0703030303030303,0.8199999999999998,0.665,0.0500000000000002,226.23999970728943,13.701647144994809,312.44488525390625,0.3168030123538004,0.26980113692445,0.0091287961360251,0.25492728,0
-3.5,-2.5,0.0,-3.563838383838384,-2.5703030303030303,-0.0703030303030303,0.8599999999999999,0.8399999999999999,0.0099999999999997,215.52702316502308,9.523615732506729,301.2398681640625,0.1065893498407475,0.1912078817179422,0.0064193027833104,0.011011326,0
3.5,-2.5,0.0,3.431313131313132,-2.5703030303030303,-0.0703030303030303,0.91,1.0299999999999998,0.0,166.48791050431117,3.3015330267225345,187.4027709960937,0.16572191065049,0.1912078817179422,0.0064193027833104,0.010189039,0
-4.5,-2.5,0.0,-4.563838383838384,-2.5703030303030303,-0.0703030303030303,0.48,0.3700000000000001,0.0700000000000002,260.58295175911974,8.880304308931912,510.8313293457031,0.6085330338062414,0.2462144217084476,0.0100209479284716,0.18715917,0
4.5,-2.5,0.0,4.42969696969697,-2.5703030303030303,-0.0686868686868686,0.9700000000000002,1.105,0.0150000000000001,231.3297514846404,11.140584599015952,352.8873596191406,0.2099545496852964,0.2462144217084476,0.0100209479284716,0.1870502,0
-0.5,-3.5,0.0,-0.5670707070707071,-3.5703030303030303,-0.0703030303030303,0.4099999999999997,0.3349999999999999,0.0049999999999998,213.20054252642225,8.151810585620211,309.121826171875,0.1058033107822213,0.1963948498931801,0.0070659407313334,0.20622964,0
0.5,-3.5,0.0,0.4329292929292929,-3.5686868686868687,-0.0686868686868686,0.5449999999999999,0.4900000000000002,0.0049999999999998,179.177454033444,5.965258520210941,260.54229736328125,0.0401530094706812,0.1963948498931801,0.0070659407313334,0.20256056,0
-1.5,-3.5,0.0,-1.5654545454545454,-3.5703030303030303,-0.0703030303030303,0.08,0.1300000000000003,0.0099999999999997,374.1320617919902,10.25657251260941,514.8086547851562,0.0283218222180878,0.3282603128168797,0.0099335351867704,0.28882074,0
1.5,-3.5,0.0,1.431313131313131,-3.5703030303030303,-0.0703030303030303,0.4950000000000001,0.3200000000000003,0.0849999999999999,281.7004305735591,9.589674155579182,369.233154296875,0.5208945080338914,0.3282603128168797,0.0099335351867704,0.2916006,0
-2.5,-3.5,0.0,-2.565454545454545,-3.5703030303030303,-0.0703030303030303,0.4300000000000001,0.3700000000000001,0.0199999999999995,235.0938778503855,7.849503006223536,399.6004028320313,0.0523372571872036,0.1990026210521345,0.0123292325215488,0.07338264,0
2.5,-3.5,0.0,2.431313131313132,-3.571919191919192,-0.0719191919191919,0.3399999999999998,0.1,0.04,162.4941943473789,16.783116222627708,170.2356719970703,0.2787657604111113,0.1990026210521345,0.0123292325215488,0.07104026,0
-3.5,-3.5,0.0,-3.563838383838384,-3.5703030303030303,-0.0703030303030303,0.1200000000000001,0.0550000000000001,0.0300000000000002,425.4427535091485,14.221876617308515,824.7220458984375,0.2296394539176214,0.3376882383829778,0.0142610137314196,0.25333375,0
3.5,-3.5,0.0,3.4296969696969697,-3.5703030303030303,-0.0703030303030303,0.5250000000000004,0.56,0.0100000000000002,249.22582619450148,14.270255431422504,361.8345336914063,0.1860145435702566,0.3376882383829778,0.0142610137314196,0.25442514,0
-0.5,-4.5,0.0,-0.5670707070707071,-4.57030303030303,-0.0703030303030303,0.2350000000000003,0.2899999999999996,0.02,184.60483785930288,6.928566898908713,300.70367431640625,0.0854032670522628,0.1740372341181024,0.0066960702150422,0.25960508,0
0.5,-4.5,0.0,0.4329292929292929,-4.57030303030303,-0.0703030303030303,0.355,0.2699999999999996,0.02,163.10479550034856,6.449536535226798,256.54840087890625,0.0277421901772751,0.1740372341181024,0.0066960702150422,0.2632,0
-1.5,-4.5,0.0,-1.567070707070707,-4.57030303030303,-0.0703030303030303,0.2949999999999999,0.1400000000000001,0.0099999999999997,162.7196798403937,2.414845075208291,312.1454772949219,0.1829106193950773,0.1485055921790204,0.0032789344433874,0.15567696,0
1.5,-4.5,0.0,1.431313131313131,-4.57030303030303,-0.0703030303030303,0.3000000000000002,0.3449999999999997,0.0649999999999999,133.98019171343793,4.136150169561446,225.0707397460937,0.1352012827944871,0.1485055921790204,0.0032789344433874,0.15230761,0
-2.5,-4.5,0.0,-2.565454545454545,-4.57030303030303,-0.0703030303030303,0.2299999999999999,0.1999999999999997,0.0100000000000006,297.1379215895132,14.566787756322384,546.15283203125,0.0272384955012219,0.2509879188892655,0.0099270050460128,0.284106,0
2.5,-4.5,0.0,2.4296969696969697,-4.571919191919192,-0.0719191919191919,0.3850000000000002,0.1299999999999999,0.04,204.3117693166639,5.2664123195084045,297.93438720703125,0.2672189753932954,0.2509879188892655,0.0099270050460128,0.2864785,0
-0.5,-0.5,1.0,-0.5654545454545454,-0.5686868686868687,-1.068686868686869,1.4449999999999998,1.285,0.0449999999999999,56.37851829894064,10.798933069588896,70.18865966796875,0.7157074346450136,0.0565236196673949,0.0100905040074357,0.02579932,0
0.5,-0.5,1.0,0.4345454545454545,-0.5686868686868687,-1.068686868686869,1.5699999999999998,1.535,0.0899999999999998,56.550230369709794,9.36092218563003,77.92922973632812,0.507690227435015,0.0565236196673949,0.0100905040074357,0.026416237,0
-1.5,-0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.02058863,0
1.5,-0.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.020819353,0
-2.5,-0.5,1.0,-2.563838383838384,-0.5654545454545454,-1.0654545454545454,0.5899999999999999,0.5049999999999999,0.0099999999999997,97.54505146141024,2.712442936830435,225.8841094970703,0.1433617651263035,0.1007107939088852,0.0025653197957065,0.066190355,0
2.5,-0.5,1.0,2.4345454545454546,-0.5654545454545454,-1.0654545454545454,0.2999999999999998,0.3049999999999997,0.0200000000000004,103.66541595876514,2.412818965516676,229.7742156982422,0.090199335675174,0.1007107939088852,0.0025653197957065,0.06715869,0
-3.5,-0.5,1.0,-3.563838383838384,-0.5654545454545454,-1.0654545454545454,0.8700000000000001,0.7250000000000001,0.0199999999999995,150.4826085871563,4.001168564455004,373.4287109375,0.0784698474050962,0.1456058603446617,0.0039408246977228,0.03523243,0
3.5,-0.5,1.0,3.432929292929293,-0.5654545454545454,-1.0654545454545454,0.0549999999999997,0.0899999999999998,0.0099999999999997,140.42387801617687,3.8722196660772497,362.909912109375,0.0971210866256986,0.1456058603446617,0.0039408246977228,0.035166893,0
-4.5,-0.5,1.0,-4.563838383838384,-0.5654545454545454,-1.067070707070707,0.92,0.7550000000000003,0.0049999999999998,141.8976307206114,10.095704523204148,449.469482421875,0.2024338696217864,0.1663538021935192,0.0060597317801434,0.059737414,0
4.5,-0.5,1.0,4.432929292929293,-0.5654545454545454,-1.0654545454545454,0.3700000000000001,0.3399999999999998,0.0049999999999998,190.46124559570703,2.0110559996715693,467.53857421875,0.1528419778044927,0.1663538021935192,0.0060597317801434,0.060499247,0
-0.5,-1.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.049576048,0
0.5,-1.5,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.05058178,0
-1.5,-1.5,1.0,-1.5654545454545454,-1.567070707070707,-1.067070707070707,0.9449999999999998,0.7949999999999995,0.1699999999999999,70.79557302957073,2.9498723386402084,144.67315673828125,0.097951692344733,0.0701917723340479,0.0040815163355923,0.007583788,0
1.5,-1.5,1.0,1.432929292929293,-1.567070707070707,-1.0654545454545454,0.5900000000000003,0.3000000000000007,0.1900000000000004,69.44082837504871,5.204604235247235,176.84815979003906,0.3400680566948079,0.0701917723340479,0.0040815163355923,0.0081334105,0
-2.5,-1.5,1.0,-2.565454545454545,-1.5654545454545454,-1.0654545454545454,0.7649999999999997,0.8500000000000001,0.0150000000000005,116.46549680123996,3.4369497659172943,304.0911865234375,0.1134257694417679,0.1085943556203386,0.0023522851747193,0.085633725,0
2.5,-1.5,1.0,2.432929292929293,-1.567070707070707,-1.067070707070707,0.3200000000000003,0.2800000000000002,0.0049999999999998,100.49556770322064,1.2626894796935382,240.19677734375,0.105214407896824,0.1085943556203386,0.0023522851747193,0.08503676,0
-3.5,-1.5,1.0,-3.563838383838384,-1.567070707070707,-1.067070707070707,0.7799999999999998,0.6600000000000006,0.0099999999999997,229.66684977143763,5.681314892463487,652.846435546875,0.050973514457002,0.2152248998352726,0.0043737725674389,0.017942004,0
3.5,-1.5,1.0,3.431313131313132,-1.567070707070707,-1.067070707070707,0.0350000000000001,0.04,0.0,200.33177317154983,3.057061487332696,557.6133422851562,0.1054948522928946,0.2152248998352726,0.0043737725674389,0.019425485,0
-4.5,-1.5,1.0,-4.563838383838384,-1.567070707070707,-1.067070707070707,1.14,0.9049999999999998,0.0200000000000004,208.93952710581465,5.522522381047004,516.997314453125,0.149564907672737,0.2020626517007065,0.004899370225495,0.07609536,0
4.5,-1.5,1.0,4.42969696969697,-1.567070707070707,-1.067070707070707,0.2799999999999993,0.2350000000000003,0.0049999999999998,194.762191635897,4.265947502610391,568.074462890625,0.0905601885976357,0.2020626517007065,0.004899370225495,0.07481973,0
-0.5,-2.5,1.0,-0.5654545454545454,-2.567070707070707,-1.067070707070707,0.6399999999999997,0.6200000000000001,0.0100000000000006,109.47450192876994,2.8580649156417675,187.65151977539065,0.0753396781052915,0.102769082228413,0.0026770183484517,0.07424948,0
0.5,-2.5,1.0,0.4345454545454545,-2.567070707070707,-1.067070707070707,0.4849999999999999,0.4700000000000002,0.04,95.84822733329268,2.49035993811996,183.80084228515625,0.1112199204581863,0.102769082228413,0.0026770183484517,0.07259051,0
-1.5,-2.5,1.0,-1.5638383838383838,-2.5686868686868687,-1.068686868686869,0.9599999999999996,0.995,0.0250000000000003,103.45883886791704,2.6164157845559366,157.3610076904297,0.1131122916545515,0.1014011594203413,0.0024223342164286,0.14053091,0
1.5,-2.5,1.0,1.432929292929293,-2.567070707070707,-1.067070707070707,0.3600000000000003,0.2949999999999999,0.0049999999999998,99.13091235947904,2.2231747004169176,236.6305389404297,0.0721169078036663,0.1014011594203413,0.0024223342164286,0.14129789,0
-2.5,-2.5,1.0,-2.563838383838384,-2.567070707070707,-1.067070707070707,0.2899999999999996,0.3249999999999997,0.0099999999999997,265.60649336309325,9.407509058736023,638.1080322265625,0.0590852195389615,0.2593582053560778,0.0069269043398849,0.018584985,0
2.5,-2.5,1.0,2.432929292929293,-2.5686868686868687,-1.068686868686869,0.2949999999999999,0.3399999999999998,0.0150000000000001,252.5662238152408,4.431778726682992,582.9447631835938,0.1235524101901872,0.2593582053560778,0.0069269043398849,0.019197704,0
-3.5,-2.5,1.0,-3.563838383838384,-2.567070707070707,-1.067070707070707,0.7650000000000006,0.6700000000000004,0.0300000000000002,271.4962601717488,7.031912162569796,681.208740234375,0.15616791313945,0.2600934627070414,0.0061742404805403,0.12817125,0
3.5,-2.5,1.0,3.431313131313132,-2.5686868686868687,-1.068686868686869,0.0499999999999998,0.06,0.0050000000000003,248.14543038589696,5.303625716101216,636.8854370117188,0.1299718820122173,0.2600934627070414,0.0061742404805403,0.12687874,0
-4.5,-2.5,1.0,-4.563838383838384,-2.567070707070707,-1.067070707070707,1.1400000000000006,0.8700000000000001,0.0150000000000005,220.04928957675173,9.055280647147924,711.490478515625,0.2237481110925285,0.2291987093885097,0.0071250567088245,0.011086374,0
4.5,-2.5,1.0,4.431313131313131,-2.567070707070707,-1.067070707070707,0.0249999999999999,0.0449999999999999,0.0500000000000002,237.86765912574776,5.179896488630433,783.1663818359375,0.1302227829507363,0.2291987093885097,0.0071250567088245,0.013070674,0
-0.5,-3.5,1.0,-0.5670707070707071,-3.567070707070707,-1.068686868686869,0.7400000000000002,0.7350000000000003,0.0,159.9106711383425,2.8149707646998223,223.5641632080078,0.0379801647527739,0.145953008812721,0.0018873174489172,0.15547578,0
0.5,-3.5,1.0,0.4329292929292929,-3.567070707070707,-1.068686868686869,0.31,0.2600000000000002,0.0699999999999994,131.68938467253363,0.9557077428139636,251.3604278564453,0.0899602313678697,0.145953008812721,0.0018873174489172,0.15762722,0
-1.5,-3.5,1.0,-1.5654545454545454,-3.5686868686868687,-1.068686868686869,0.7199999999999998,0.79,0.0,227.35629250465524,3.545264278020312,465.32037353515625,0.0948927066969762,0.2041935908233915,0.0065536618283084,0.0777251,0
1.5,-3.5,1.0,1.432929292929293,-3.5686868686868687,-1.068686868686869,0.4199999999999999,0.3799999999999999,0.0550000000000001,180.60283738711948,9.548320913858085,425.731689453125,0.1191810894686893,0.2041935908233915,0.0065536618283084,0.076467544,0
-2.5,-3.5,1.0,-2.565454545454545,-3.5686868686868687,-1.068686868686869,0.5899999999999999,0.6399999999999997,0.0199999999999995,272.2725144497754,9.593211345050264,487.100830078125,0.1386297315642592,0.2478275602398419,0.0093208063284391,0.17535576,0
2.5,-3.5,1.0,2.431313131313132,-3.5686868686868687,-1.068686868686869,0.7449999999999997,0.7000000000000002,0.0849999999999999,222.8630842286984,9.028862072173652,410.64251708984375,0.1975097498012414,0.2478275602398419,0.0093208063284391,0.17537206,0
-3.5,-3.5,1.0,-3.563838383838384,-3.5686868686868687,-1.068686868686869,0.6900000000000004,0.6800000000000002,0.0150000000000005,295.089179202331,14.704228936472312,857.410888671875,0.0791637641466682,0.261259549189561,0.0136149170723982,0.025808169,0
3.5,-3.5,1.0,3.431313131313132,-3.5686868686868687,-1.068686868686869,0.5249999999999999,0.605,0.0150000000000001,226.88223984908865,12.497064208953866,698.5319213867188,0.3046544817474057,0.261259549189561,0.0136149170723982,0.026888225,0
-0.5,-4.5,1.0,-0.5670707070707071,-4.568686868686869,-1.068686868686869,0.6000000000000001,0.6350000000000002,0.04,179.59698711971842,5.158751915604981,313.8984375,0.1060198215411749,0.1564712425655819,0.0058414290905786,0.14385861,0
0.5,-4.5,1.0,0.4329292929292929,-4.568686868686869,-1.068686868686869,0.4399999999999999,0.3899999999999997,0.06,133.01748678583124,6.511860856850181,208.02069091796875,0.2395262204195281,0.1564712425655819,0.0058414290905786,0.14148359,0
-1.5,-4.5,1.0,-1.567070707070707,-4.57030303030303,-1.0703030303030303,0.7999999999999998,0.8300000000000001,0.0099999999999997,185.92447810346204,8.721020835081404,347.20025634765625,0.0979028495664455,0.1699417190098209,0.0078795504241947,0.19203572,0
1.5,-4.5,1.0,1.431313131313131,-4.568686868686869,-1.068686868686869,0.5,0.4700000000000002,0.06,153.6027104826008,7.021562083562255,319.32666015625,0.0705414171316702,0.1699417190098209,0.0078795504241947,0.19365539,0
-2.5,-4.5,1.0,-2.565454545454545,-4.568686868686869,-1.068686868686869,0.4300000000000001,0.56,0.0100000000000006,231.0723621829473,10.202436060126622,593.1136474609375,0.0156615568056417,0.2068094205646224,0.010379090842614,0.07106153,0
2.5,-4.5,1.0,2.431313131313132,-4.57030303030303,-1.0703030303030303,1.0050000000000003,0.8849999999999998,0.1299999999999999,182.1129436180438,10.533987899833704,396.6969299316406,0.1957584909178551,0.2068094205646224,0.010379090842614,0.070515946,0
-0.5,-0.5,2.0,-0.5654545454545454,-0.5686868686868687,-2.067070707070707,0.3599999999999999,0.3899999999999997,0.0049999999999998,248.86240703647016,5.078942950268043,432.1493225097656,0.0326298627377787,0.2285777420397793,0.0049048795203168,0.057650827,0
0.5,-0.5,2.0,0.4361616161616161,-0.5670707070707071,-2.067070707070707,0.8699999999999997,0.8450000000000002,0.0,207.81390870464344,4.72053397387856,256.5073547363281,0.0744861286582445,0.2285777420397793,0.0049048795203168,0.058033336,0
-1.5,-0.5,2.0,-1.5638383838383838,-0.5686868686868687,-2.0686868686868687,0.08,0.0650000000000003,0.0199999999999995,137.9097026172668,3.6170031129418376,283.6468505859375,0.0706561956449132,0.1341233502784681,0.0037111159920514,0.09902218,0
1.5,-0.5,2.0,1.4345454545454546,-0.5670707070707071,-2.067070707070707,1.0,1.0099999999999998,0.0049999999999998,130.05583468061323,3.797449245429334,257.0877380371094,0.0722944992161247,0.1341233502784681,0.0037111159920514,0.09915141,0
-2.5,-0.5,2.0,,,,,,,0.0,0.0,0.0,0.0,0.0244766969803006,0.0054087159474411,0.042314865,0
2.5,-0.5,2.0,2.432929292929293,-0.5670707070707071,-2.065454545454545,0.52,0.1150000000000002,0.0550000000000006,48.902083373148585,10.806093584290345,272.66998291015625,0.7708312953789221,0.0244766969803006,0.0054087159474411,0.04461387,0
-3.5,-0.5,2.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.08140614,0
3.5,-0.5,2.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.080509454,0
-4.5,-0.5,2.0,-4.565454545454545,-0.5654545454545454,-2.065454545454545,1.7000000000000002,1.3099999999999996,0.4250000000000007,38.76962527562468,1.250527534514399,392.7124328613281,0.3140422097156012,0.0445814562093099,0.0050099324416843,0.03916324,0
4.5,-0.5,2.0,4.432929292929293,-0.5622222222222222,-2.063838383838384,0.79,0.6149999999999993,0.0900000000000003,50.29983087683968,8.758835009552218,457.5613098144531,0.6850557531641703,0.0445814562093099,0.0050099324416843,0.041584592,0
-0.5,-1.5,2.0,-0.5654545454545454,-1.568686868686869,-2.0686868686868687,0.3450000000000002,0.3700000000000001,0.0099999999999997,142.3861842196515,8.894470009266513,264.0133972167969,0.1768298127439689,0.1411403882877356,0.0069442121242083,0.003304161,0
0.5,-1.5,2.0,0.4345454545454545,-1.567070707070707,-2.067070707070707,0.6599999999999997,0.6600000000000001,0.0099999999999997,139.59871925487897,4.979397062429115,248.4856414794922,0.0393632496782194,0.1411403882877356,0.0069442121242083,0.003642442,0
-1.5,-1.5,2.0,-1.5654545454545454,-1.568686868686869,-2.0686868686868687,0.1950000000000002,0.4049999999999998,0.0249999999999994,76.5077122878671,31.723989753151777,547.4627685546875,1.2864124115767863,0.0727194653147661,0.0254211336604395,0.017064845,0
1.5,-1.5,2.0,1.432929292929293,-1.568686868686869,-2.0686868686868687,1.1450000000000005,1.46,0.2150000000000007,68.77877626634961,19.06498715428311,314.4688720703125,0.4193270975871512,0.0727194653147661,0.0254211336604395,0.017604511,0
-2.5,-1.5,2.0,-2.5686868686868687,-1.5654545454545454,-2.065454545454545,0.4800000000000004,0.7749999999999995,2.1049999999999995,19.02938200648309,6.543857237220712,37.87435531616211,2.4290848411510124,0.0095246743076558,0.00327536169483,0.03095119,0
2.5,-1.5,2.0,,,,,,,0.0,0.0,0.0,0.0,0.0095246743076558,0.00327536169483,0.03174456,0
-3.5,-1.5,2.0,-3.563838383838384,-1.5654545454545454,-2.065454545454545,1.7649999999999997,1.5299999999999998,0.0899999999999998,47.63799313257249,6.275166393429171,188.4267578125,0.509647643290533,0.0487888498871096,0.003657952245601,0.036099423,0
3.5,-1.5,2.0,3.431313131313132,-1.5654545454545454,-2.065454545454545,0.3500000000000005,0.7200000000000006,0.0849999999999999,49.83743040107139,1.033069919393096,228.3849029541016,0.181802029021199,0.0487888498871096,0.003657952245601,0.036473133,0
-4.5,-1.5,2.0,-4.563838383838384,-1.567070707070707,-2.067070707070707,1.99,1.4000000000000004,0.165,41.362572190389145,2.156096587364882,452.92626953125,0.8265743747219378,0.0408215918498405,0.0032973105832589,0.042164907,0
4.5,-1.5,2.0,4.431313131313131,-1.5654545454545454,-2.065454545454545,0.4050000000000002,0.1299999999999999,0.0500000000000002,40.19503706024535,4.4316124151802185,267.98681640625,0.5229694051192004,0.0408215918498405,0.0032973105832589,0.042857632,0
-0.5,-2.5,2.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.029839808,0
0.5,-2.5,2.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.030276222,0
-1.5,-2.5,2.0,,,,,,,0.0,0.0,0.0,0.0,0.0119536699193785,0.0007277324169791,0.020013694,0
1.5,-2.5,2.0,1.4345454545454546,-2.567070707070707,-2.067070707070707,0.3850000000000002,0.1749999999999998,0.0900000000000007,23.88228131773723,1.4539392858889664,165.71499633789062,0.2673824173085429,0.0119536699193785,0.0007277324169791,0.020569183,0
-2.5,-2.5,2.0,-2.563838383838384,-2.565454545454545,-2.065454545454545,1.315,1.1900000000000004,0.0350000000000001,68.04757823288524,3.4383061661572683,283.41064453125,0.6271155093028531,0.0666236550100979,0.0032839204066153,0.04967763,0
2.5,-2.5,2.0,2.432929292929293,-2.567070707070707,-2.067070707070707,1.1150000000000002,0.7749999999999999,0.0849999999999999,65.06006838094635,3.122650552975813,270.2031555175781,0.1671477490852591,0.0666236550100979,0.0032839204066153,0.04918373,0
-3.5,-2.5,2.0,,,,,,,0.0,0.0,0.0,0.0,0.0184377387633331,0.0004979483381409,0.026834313,0
3.5,-2.5,2.0,3.432929292929293,-2.567070707070707,-2.065454545454545,0.7300000000000004,0.7650000000000001,0.1250000000000004,36.83682642893007,0.994852825399061,259.97979736328125,0.0929364225570561,0.0184377387633331,0.0004979483381409,0.02854744,0
-4.5,-2.5,2.0,,,,,,,0.0,0.0,0.0,0.0,0.0445792990942629,0.0013077213977964,0.05554338,0
4.5,-2.5,2.0,4.431313131313131,-2.567070707070707,-2.067070707070707,0.6450000000000005,0.3700000000000001,0.0550000000000001,89.06514644433848,2.612701414547926,381.4527587890625,0.1196720064450442,0.0445792990942629,0.0013077213977964,0.05423209,0
-0.5,-3.5,2.0,-0.5654545454545454,-3.565454545454545,-2.067070707070707,1.5999999999999996,1.3500000000000003,0.2249999999999996,22.24011665801801,5.2371633357346346,183.29156494140625,0.954273021537668,0.021069833402694,0.003811579214288,0.058595352,0
0.5,-3.5,2.0,0.4329292929292929,-3.565454545454545,-2.065454545454545,1.1999999999999995,1.4300000000000002,0.125,19.85538138022414,2.378004865697542,111.65745544433594,0.8786074767560175,0.021069833402694,0.003811579214288,0.058097545,0
